Date,Open,High,Low,Close,Adj Close,Volume
2023-08-15,2.5299999713897705,2.569999933242798,2.4200000762939453,2.4800000190734863,2.4800000190734863,171600
2023-08-16,2.4800000190734863,2.5899999141693115,2.4600000381469727,2.5799999237060547,2.5799999237060547,192500
2023-08-17,2.5799999237060547,2.625,2.569999933242798,2.609999895095825,2.609999895095825,105600
2023-08-18,2.5899999141693115,2.5899999141693115,2.4700000286102295,2.4800000190734863,2.4800000190734863,194800
2023-08-21,2.4700000286102295,2.630000114440918,2.430000066757202,2.609999895095825,2.609999895095825,157300
2023-08-22,2.630000114440918,2.6500000953674316,2.5299999713897705,2.5399999618530273,2.5399999618530273,146700
2023-08-23,2.5399999618530273,2.5999999046325684,2.5399999618530273,2.5899999141693115,2.5899999141693115,57500
2023-08-24,2.490000009536743,2.5820000171661377,2.390000104904175,2.390000104904175,2.390000104904175,164200
2023-08-25,2.4600000381469727,2.4800000190734863,2.25,2.299999952316284,2.299999952316284,119300
2023-08-28,2.2899999618530273,2.4100000858306885,2.2899999618530273,2.3399999141693115,2.3399999141693115,79900
2023-08-29,2.299999952316284,2.5,2.299999952316284,2.490000009536743,2.490000009536743,59300
2023-08-30,2.4800000190734863,2.5999999046325684,2.4519999027252197,2.5899999141693115,2.5899999141693115,85000
2023-08-31,2.5999999046325684,2.6500000953674316,2.5299999713897705,2.569999933242798,2.569999933242798,114200
2023-09-01,2.5799999237060547,2.6500000953674316,2.5299999713897705,2.640000104904175,2.640000104904175,103900
2023-09-05,2.640000104904175,2.6589999198913574,2.549999952316284,2.5899999141693115,2.5899999141693115,151000
2023-09-06,2.609999895095825,2.630000114440918,2.559999942779541,2.5999999046325684,2.5999999046325684,59700
2023-09-07,2.5899999141693115,2.640000104904175,2.555000066757202,2.619999885559082,2.619999885559082,53400
2023-09-08,2.619999885559082,2.640000104904175,2.5799999237060547,2.609999895095825,2.609999895095825,57300
2023-09-11,2.630000114440918,2.75,2.5999999046325684,2.680000066757202,2.680000066757202,87800
2023-09-12,2.680000066757202,2.86899995803833,2.6549999713897705,2.819999933242798,2.819999933242798,126700
2023-09-13,2.809999942779541,2.809999942779541,2.630000114440918,2.6500000953674316,2.6500000953674316,104900
2023-09-14,2.6600000858306885,2.7799999713897705,2.6519999504089355,2.759999990463257,2.759999990463257,86200
2023-09-15,2.759999990463257,2.8299999237060547,2.6600000858306885,2.6700000762939453,2.6700000762939453,233900
2023-09-18,2.619999885559082,2.640000104904175,2.450000047683716,2.450000047683716,2.450000047683716,176700
2023-09-19,2.450000047683716,2.559999942779541,2.369999885559082,2.369999885559082,2.369999885559082,111200
2023-09-20,2.369999885559082,2.390000104904175,2.25,2.259999990463257,2.259999990463257,138200
2023-09-21,2.200000047683716,2.369999885559082,2.1600000858306885,2.2799999713897705,2.2799999713897705,90800
2023-09-22,2.2899999618530273,2.380000114440918,2.2750000953674316,2.3399999141693115,2.3399999141693115,44700
2023-09-25,2.309999942779541,2.5,2.299999952316284,2.380000114440918,2.380000114440918,74300
2023-09-26,2.390000104904175,2.4049999713897705,2.2100000381469727,2.240000009536743,2.240000009536743,40300
2023-09-27,2.2799999713897705,2.3299999237060547,2.200000047683716,2.25,2.25,49400
2023-09-28,2.200000047683716,2.25,2.1500000953674316,2.2300000190734863,2.2300000190734863,60100
2023-09-29,2.2200000286102295,2.309999942779541,2.180000066757202,2.2200000286102295,2.2200000286102295,57700
2023-10-02,2.2200000286102295,2.2300000190734863,2.119999885559082,2.119999885559082,2.119999885559082,50200
2023-10-03,2.119999885559082,2.130000114440918,1.9800000190734863,2.0799999237060547,2.0799999237060547,178900
2023-10-04,2.0299999713897705,2.119999885559082,2.009999990463257,2.059999942779541,2.059999942779541,78400
2023-10-05,2.0899999141693115,2.115000009536743,2.0,2.0,2.0,56200
2023-10-06,1.9800000190734863,2.0299999713897705,1.899999976158142,1.9900000095367432,1.9900000095367432,94800
2023-10-09,2.0,2.0899999141693115,2.0,2.009999990463257,2.009999990463257,60200
2023-10-10,2.049999952316284,2.1389999389648438,2.0299999713897705,2.0399999618530273,2.0399999618530273,61800
2023-10-11,2.0799999237060547,2.0999999046325684,2.0350000858306885,2.0799999237060547,2.0799999237060547,137900
2023-10-12,2.069999933242798,2.0940001010894775,1.9199999570846558,1.9199999570846558,1.9199999570846558,65100
2023-10-13,1.909999966621399,1.9800000190734863,1.8899999856948853,1.9199999570846558,1.9199999570846558,104199
