Date,Open,High,Low,Close,Adj Close,Volume
2023-08-15,8.220000267028809,8.479999542236328,8.039999961853027,8.100000381469727,7.994256019592285,1386600
2023-08-16,8.09000015258789,8.59000015258789,8.069999694824219,8.100000381469727,7.994256019592285,1451000
2023-08-17,8.15999984741211,8.460000038146973,8.09000015258789,8.15999984741211,8.053472518920898,1461500
2023-08-18,8.170000076293945,8.510000228881836,8.140000343322754,8.319999694824219,8.211383819580078,1097700
2023-08-21,8.25,8.449999809265137,8.039999961853027,8.25,8.142297744750977,1542100
2023-08-22,8.100000381469727,8.369999885559082,8.020000457763672,8.09000015258789,7.984386444091797,1077000
2023-08-23,8.0,8.34000015258789,7.960000038146973,8.289999961853027,8.181775093078613,1467800
2023-08-24,8.1899995803833,8.25,7.900000095367432,8.050000190734863,7.944908618927002,1014300
2023-08-25,8.109999656677246,8.270000457763672,7.929999828338623,7.940000057220459,7.8363447189331055,1446000
2023-08-28,7.989999771118164,8.199999809265137,7.960000038146973,8.0600004196167,7.95477819442749,1457400
2023-08-29,8.15999984741211,8.15999984741211,8.0,8.100000381469727,7.994256019592285,929200
2023-08-30,8.069999694824219,8.100000381469727,7.940000057220459,8.010000228881836,7.905430793762207,1416100
2023-08-31,8.079999923706055,8.210000038146973,8.029999732971191,8.079999923706055,7.974516868591309,834100
2023-09-01,8.210000038146973,9.039999961853027,8.210000038146973,8.8100004196167,8.694987297058105,1815700
2023-09-05,8.649999618530273,9.0600004196167,8.510000228881836,9.020000457763672,8.90224552154541,1730200
2023-09-06,9.039999961853027,9.119999885559082,8.59000015258789,8.90999984741211,8.793681144714355,1421200
2023-09-07,8.8100004196167,8.819999694824219,8.460000038146973,8.470000267028809,8.35942554473877,910100
2023-09-08,8.449999809265137,8.489999771118164,8.15999984741211,8.15999984741211,8.053472518920898,1082500
2023-09-11,8.25,8.319999694824219,8.020000457763672,8.0600004196167,7.95477819442749,1724900
2023-09-12,8.119999885559082,8.350000381469727,8.029999732971191,8.319999694824219,8.211383819580078,1005500
2023-09-13,8.25,8.399999618530273,8.15999984741211,8.300000190734863,8.191644668579102,1242500
2023-09-14,8.380000114440918,8.529999732971191,8.319999694824219,8.329999923706055,8.221253395080566,919600
2023-09-15,8.34000015258789,8.489999771118164,8.279999732971191,8.430000305175781,8.319948196411133,1780600
2023-09-18,8.4399995803833,8.4399995803833,8.170000076293945,8.220000267028809,8.112689018249512,1200300
2023-09-19,8.25,8.550000190734863,8.25,8.470000267028809,8.35942554473877,883400
2023-09-20,8.520000457763672,8.600000381469727,8.220000267028809,8.260000228881836,8.152167320251465,1148100
2023-09-21,8.180000305175781,8.329999923706055,8.170000076293945,8.300000190734863,8.191644668579102,903600
2023-09-22,8.390000343322754,8.489999771118164,8.25,8.260000228881836,8.152167320251465,877400
2023-09-25,8.140000343322754,8.609999656677246,8.109999656677246,8.5,8.389034271240234,963200
2023-09-26,8.40999984741211,8.510000228881836,8.050000190734863,8.0600004196167,7.95477819442749,815000
2023-09-27,8.130000114440918,8.180000305175781,7.769999980926514,7.800000190734863,7.698172569274902,1005900
2023-09-28,7.769999980926514,7.769999980926514,7.5,7.659999847412109,7.559999942779541,1133600
2023-09-29,7.829999923706055,8.260000228881836,7.800000190734863,8.0600004196167,8.0600004196167,1207200
2023-10-02,8.119999885559082,8.130000114440918,7.909999847412109,7.960000038146973,7.960000038146973,1223400
2023-10-03,7.929999828338623,8.180000305175781,7.909999847412109,8.09000015258789,8.09000015258789,894300
2023-10-04,8.109999656677246,8.210000038146973,7.96999979019165,8.140000343322754,8.140000343322754,583100
2023-10-05,8.09000015258789,8.279999732971191,8.0,8.130000114440918,8.130000114440918,652400
2023-10-06,8.039999961853027,8.229999542236328,7.829999923706055,7.849999904632568,7.849999904632568,907500
2023-10-09,7.739999771118164,7.949999809265137,7.570000171661377,7.900000095367432,7.900000095367432,905800
2023-10-10,7.96999979019165,8.0600004196167,7.760000228881836,7.820000171661377,7.820000171661377,767000
2023-10-11,7.849999904632568,7.940000057220459,7.679999828338623,7.75,7.75,641100
2023-10-12,7.769999980926514,7.769999980926514,7.340000152587891,7.599999904632568,7.599999904632568,1224300
2023-10-13,7.610000133514404,7.630000114440918,7.210000038146973,7.239999771118164,7.239999771118164,823054
