Date,Open,High,Low,Close,Adj Close,Volume
2023-08-15,4.199999809265137,4.400000095367432,4.0,4.199999809265137,4.199999809265137,5780
2023-08-16,4.199999809265137,4.199999809265137,4.0,4.199999809265137,4.199999809265137,4250
2023-08-17,4.199999809265137,4.199999809265137,4.0,4.199999809265137,4.199999809265137,1830
2023-08-18,4.0,4.199999809265137,3.799999952316284,4.199999809265137,4.199999809265137,10630
2023-08-21,4.0,4.199999809265137,3.799999952316284,4.0,4.0,6000
2023-08-22,4.199999809265137,4.199999809265137,4.0,4.0,4.0,5225
2023-08-23,4.0,4.0,3.799999952316284,3.799999952316284,3.799999952316284,13210
2023-08-24,3.799999952316284,4.0,3.5999999046325684,4.0,4.0,4905
2023-08-25,3.799999952316284,4.0,3.5999999046325684,3.5999999046325684,3.5999999046325684,5435
2023-08-28,3.799999952316284,3.799999952316284,3.5999999046325684,3.5999999046325684,3.5999999046325684,5140
2023-08-29,3.5999999046325684,3.799999952316284,3.4000000953674316,3.4000000953674316,3.4000000953674316,16740
2023-08-30,3.4000000953674316,3.799999952316284,3.4000000953674316,3.5999999046325684,3.5999999046325684,6640
2023-08-31,3.5999999046325684,4.400000095367432,3.5999999046325684,4.0,4.0,63590
2023-09-01,4.199999809265137,4.199999809265137,3.799999952316284,4.0,4.0,9550
2023-09-05,4.0,4.199999809265137,3.799999952316284,4.0,4.0,9650
2023-09-06,3.799999952316284,4.400000095367432,3.799999952316284,4.199999809265137,4.199999809265137,13445
2023-09-07,4.199999809265137,4.400000095367432,4.199999809265137,4.400000095367432,4.400000095367432,12965
2023-09-08,4.400000095367432,4.599999904632568,4.199999809265137,4.400000095367432,4.400000095367432,16915
2023-09-11,4.400000095367432,5.199999809265137,4.400000095367432,5.199999809265137,5.199999809265137,55140
2023-09-12,5.0,5.0,4.150000095367432,4.170000076293945,4.170000076293945,116400
2023-09-13,4.170000076293945,4.650000095367432,4.130000114440918,4.28000020980835,4.28000020980835,48700
2023-09-14,4.239999771118164,4.949999809265137,4.139999866485596,4.170000076293945,4.170000076293945,125000
2023-09-15,4.179999828338623,4.380000114440918,4.039999961853027,4.269999980926514,4.269999980926514,33100
2023-09-18,4.199999809265137,5.199999809265137,4.179999828338623,4.679999828338623,4.679999828338623,144000
2023-09-19,4.929999828338623,4.929999828338623,4.329999923706055,4.429999828338623,4.429999828338623,43700
2023-09-20,4.400000095367432,4.519999980926514,4.119999885559082,4.119999885559082,4.119999885559082,26100
2023-09-21,4.119999885559082,4.170000076293945,4.019999980926514,4.110000133514404,4.110000133514404,13100
2023-09-22,4.03000020980835,4.260000228881836,4.03000020980835,4.059999942779541,4.059999942779541,15700
2023-09-25,4.03000020980835,4.090000152587891,3.9200000762939453,3.9600000381469727,3.9600000381469727,10600
2023-09-26,3.880000114440918,4.050000190734863,3.619999885559082,3.7300000190734863,3.7300000190734863,34300
2023-09-27,3.680000066757202,3.9800000190734863,3.640000104904175,3.6700000762939453,3.6700000762939453,10300
2023-09-28,3.700000047683716,3.819999933242798,3.640000104904175,3.640000104904175,3.640000104904175,10700
2023-09-29,3.700000047683716,3.7699999809265137,3.640000104904175,3.640000104904175,3.640000104904175,5100
2023-10-02,3.6600000858306885,3.700000047683716,3.609999895095825,3.619999885559082,3.619999885559082,7900
2023-10-03,3.6600000858306885,3.940000057220459,3.6500000953674316,3.680000066757202,3.680000066757202,5900
2023-10-04,3.6500000953674316,3.799999952316284,3.609999895095825,3.6600000858306885,3.6600000858306885,8000
2023-10-05,3.9200000762939453,3.9700000286102295,3.559999942779541,3.569999933242798,3.569999933242798,16000
2023-10-06,3.509999990463257,3.6600000858306885,2.930000066757202,2.950000047683716,2.950000047683716,58000
2023-10-09,3.0,3.0299999713897705,2.6500000953674316,2.7100000381469727,2.7100000381469727,16400
2023-10-10,2.7100000381469727,2.869999885559082,2.700000047683716,2.7899999618530273,2.7899999618530273,6700
2023-10-11,2.8399999141693115,2.880000114440918,2.6500000953674316,2.7300000190734863,2.7300000190734863,8700
2023-10-12,2.9000000953674316,2.9600000381469727,2.700000047683716,2.7200000286102295,2.7200000286102295,39600
2023-10-13,2.759999990463257,3.549999952316284,2.740000009536743,3.2899999618530273,3.2899999618530273,73618
