Date,Open,High,Low,Close,Adj Close,Volume
2023-08-15,4.980000019073486,5.139999866485596,4.940000057220459,5.139999866485596,5.139999866485596,3100
2023-08-16,5.130000114440918,5.130000114440918,4.860000133514404,5.119999885559082,5.119999885559082,800
2023-08-17,4.940000057220459,5.099999904632568,4.940000057220459,5.099999904632568,5.099999904632568,3600
2023-08-18,4.940000057220459,4.940000057220459,4.579999923706055,4.579999923706055,4.579999923706055,10400
2023-08-21,4.429999828338623,4.730000019073486,4.429999828338623,4.710000038146973,4.710000038146973,2400
2023-08-22,4.75,4.789999961853027,4.590000152587891,4.690000057220459,4.690000057220459,6000
2023-08-23,4.71999979019165,4.75,4.400000095367432,4.75,4.75,6400
2023-08-24,4.739999771118164,4.920000076293945,4.690000057220459,4.889999866485596,4.889999866485596,1200
2023-08-25,4.860000133514404,4.920000076293945,4.519999980926514,4.849999904632568,4.849999904632568,1500
2023-08-28,4.849999904632568,4.96999979019165,4.639999866485596,4.949999809265137,4.949999809265137,1800
2023-08-29,4.920000076293945,4.920000076293945,4.920000076293945,4.920000076293945,4.920000076293945,1300
2023-08-30,4.800000190734863,4.949999809265137,4.650000095367432,4.909999847412109,4.909999847412109,3200
2023-08-31,4.75,4.820000171661377,4.679999828338623,4.71999979019165,4.71999979019165,1500
2023-09-01,4.900000095367432,4.949999809265137,4.639999866485596,4.940000057220459,4.940000057220459,1400
2023-09-05,4.690000057220459,4.860000133514404,4.590000152587891,4.75,4.75,2200
2023-09-06,4.880000114440918,4.880000114440918,4.619999885559082,4.849999904632568,4.849999904632568,3300
2023-09-07,4.449999809265137,4.860000133514404,4.449999809265137,4.789999961853027,4.789999961853027,3100
2023-09-08,4.579999923706055,4.900000095367432,4.559999942779541,4.590000152587891,4.590000152587891,1900
2023-09-11,4.550000190734863,4.789999961853027,4.550000190734863,4.789999961853027,4.789999961853027,2000
2023-09-12,4.599999904632568,4.699999809265137,4.579999923706055,4.699999809265137,4.699999809265137,1600
2023-09-13,4.599999904632568,4.730000019073486,4.599999904632568,4.730000019073486,4.730000019073486,2100
2023-09-14,4.460000038146973,4.670000076293945,4.460000038146973,4.550000190734863,4.550000190734863,3700
2023-09-15,4.659999847412109,4.659999847412109,4.449999809265137,4.659999847412109,4.659999847412109,5600
2023-09-18,4.340000152587891,4.71999979019165,4.340000152587891,4.71999979019165,4.71999979019165,7900
2023-09-19,4.510000228881836,4.639999866485596,4.260000228881836,4.639999866485596,4.639999866485596,2800
2023-09-20,4.380000114440918,4.519999980926514,4.289999961853027,4.480000019073486,4.480000019073486,2700
2023-09-21,4.389999866485596,4.400000095367432,4.380000114440918,4.400000095367432,4.400000095367432,1800
2023-09-22,4.28000020980835,4.449999809265137,4.25,4.340000152587891,4.340000152587891,3700
2023-09-25,4.130000114440918,4.460000038146973,4.130000114440918,4.460000038146973,4.460000038146973,7300
2023-09-26,4.230000019073486,4.25,4.050000190734863,4.139999866485596,4.139999866485596,3000
2023-09-27,4.010000228881836,4.28000020980835,4.010000228881836,4.110000133514404,4.110000133514404,3500
2023-09-28,4.03000020980835,4.150000095367432,4.010000228881836,4.03000020980835,4.03000020980835,1900
2023-09-29,4.019999980926514,4.150000095367432,4.019999980926514,4.050000190734863,4.050000190734863,4400
2023-10-02,4.019999980926514,4.210000038146973,4.019999980926514,4.210000038146973,4.210000038146973,2300
2023-10-03,4.03000020980835,4.420000076293945,4.010000228881836,4.139999866485596,4.139999866485596,5000
2023-10-04,4.059999942779541,4.309999942779541,4.039999961853027,4.300000190734863,4.300000190734863,5000
2023-10-05,3.6600000858306885,3.9800000190734863,3.5199999809265137,3.5199999809265137,3.5199999809265137,4500
2023-10-06,3.390000104904175,3.5799999237060547,3.390000104904175,3.5799999237060547,3.5799999237060547,2300
2023-10-09,3.619999885559082,3.619999885559082,3.3499999046325684,3.3499999046325684,3.3499999046325684,2200
2023-10-10,3.559999942779541,3.559999942779541,3.180000066757202,3.299999952316284,3.299999952316284,3900
2023-10-11,3.5199999809265137,3.5199999809265137,3.049999952316284,3.319999933242798,3.319999933242798,4000
2023-10-12,3.3399999141693115,3.3399999141693115,3.0999999046325684,3.2899999618530273,3.2899999618530273,1200
2023-10-13,3.417799949645996,3.417799949645996,3.049999952316284,3.22160005569458,3.22160005569458,2425
