Date,Open,High,Low,Close,Adj Close,Volume
2023-08-15,60.849998474121094,62.59000015258789,60.09000015258789,61.290000915527344,61.290000915527344,929800
2023-08-16,61.09000015258789,61.30500030517578,59.400001525878906,59.900001525878906,59.900001525878906,649900
2023-08-17,60.900001525878906,60.935001373291016,56.89500045776367,57.369998931884766,57.369998931884766,437700
2023-08-18,56.83000183105469,58.290000915527344,56.02000045776367,57.540000915527344,57.540000915527344,1015200
2023-08-21,57.709999084472656,58.779998779296875,56.72999954223633,58.689998626708984,58.689998626708984,415100
2023-08-22,59.439998626708984,60.0,58.75,59.5,59.5,429700
2023-08-23,59.5,62.900001525878906,59.29499816894531,62.290000915527344,62.290000915527344,467000
2023-08-24,63.58000183105469,63.65999984741211,60.54999923706055,60.58000183105469,60.58000183105469,358700
2023-08-25,60.81999969482422,61.400001525878906,59.7599983215332,61.08000183105469,61.08000183105469,249300
2023-08-28,61.5099983215332,62.10499954223633,60.11000061035156,61.09000015258789,61.09000015258789,285400
2023-08-29,60.68000030517578,64.3499984741211,60.33000183105469,63.83000183105469,63.83000183105469,312600
2023-08-30,63.61000061035156,64.62999725341797,62.15999984741211,63.0,63.0,1141200
2023-08-31,63.47999954223633,67.58999633789062,63.310001373291016,66.56999969482422,66.56999969482422,1323200
2023-09-01,67.79000091552734,69.7699966430664,67.56900024414062,68.20999908447266,68.20999908447266,666100
2023-09-05,67.93000030517578,68.48500061035156,67.0,67.83000183105469,67.83000183105469,490100
2023-09-06,68.19999694824219,70.41500091552734,68.00399780273438,70.12000274658203,70.12000274658203,779900
2023-09-07,67.80999755859375,68.9800033569336,65.33999633789062,65.46499633789062,65.46499633789062,603800
2023-09-08,65.19999694824219,65.37999725341797,61.810001373291016,63.06999969482422,63.06999969482422,637400
2023-09-11,64.2300033569336,64.31999969482422,61.665000915527344,62.75,62.75,409900
2023-09-12,62.029998779296875,63.95000076293945,61.915000915527344,63.40999984741211,63.40999984741211,441900
2023-09-13,63.58000183105469,64.19999694824219,62.7400016784668,63.380001068115234,63.380001068115234,513300
2023-09-14,63.529998779296875,65.37000274658203,62.84000015258789,65.26000213623047,65.26000213623047,405700
2023-09-15,64.87999725341797,65.29000091552734,63.900001525878906,63.90999984741211,63.90999984741211,1045400
2023-09-18,63.290000915527344,63.97999954223633,61.33000183105469,61.540000915527344,61.540000915527344,333300
2023-09-19,61.310001373291016,62.599998474121094,60.9900016784668,62.13999938964844,62.13999938964844,359600
2023-09-20,62.34000015258789,62.34000015258789,59.57500076293945,59.66999816894531,59.66999816894531,598500
2023-09-21,58.599998474121094,58.724998474121094,53.685001373291016,53.709999084472656,53.709999084472656,788500
2023-09-22,53.86000061035156,54.7400016784668,52.0,54.61000061035156,54.61000061035156,872400
2023-09-25,54.0099983215332,56.060001373291016,54.0099983215332,54.790000915527344,54.790000915527344,390200
2023-09-26,53.36000061035156,54.2599983215332,51.231998443603516,51.59000015258789,51.59000015258789,557200
2023-09-27,52.13999938964844,54.724998474121094,52.13999938964844,53.79999923706055,53.79999923706055,351400
2023-09-28,54.099998474121094,56.099998474121094,53.20000076293945,55.0,55.0,312900
2023-09-29,55.83000183105469,56.095001220703125,53.66999816894531,55.029998779296875,55.029998779296875,391300
2023-10-02,55.150001525878906,55.58000183105469,51.7400016784668,52.43000030517578,52.43000030517578,487400
2023-10-03,51.630001068115234,52.18000030517578,49.165000915527344,49.22999954223633,49.22999954223633,537600
2023-10-04,49.2599983215332,51.70000076293945,48.86000061035156,51.119998931884766,51.119998931884766,400900
2023-10-05,50.95000076293945,51.470001220703125,49.54999923706055,51.060001373291016,51.060001373291016,304600
2023-10-06,50.27000045776367,54.66999816894531,50.27000045776367,54.5099983215332,54.5099983215332,432600
2023-10-09,53.849998474121094,54.61000061035156,52.5,54.52000045776367,54.52000045776367,432200
2023-10-10,54.869998931884766,57.09000015258789,54.869998931884766,56.22999954223633,56.22999954223633,372500
2023-10-11,56.7599983215332,57.04999923706055,53.36000061035156,54.599998474121094,54.599998474121094,314800
2023-10-12,54.650001525878906,55.0099983215332,52.650001525878906,53.0,53.0,308000
2023-10-13,53.0,53.02000045776367,51.959999084472656,52.689998626708984,52.689998626708984,412717
