Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-15 09:30:00-04:00,1.0,1.059999942779541,1.0,1.000100016593933,1.000100016593933,35386
2023-08-15 10:30:00-04:00,1.0011999607086182,1.0299999713897705,0.9970999956130981,1.0038000345230103,1.0038000345230103,24574
2023-08-15 11:30:00-04:00,1.0099999904632568,1.0298999547958374,1.0,1.0298999547958374,1.0298999547958374,7802
2023-08-15 13:30:00-04:00,1.019700050354004,1.019700050354004,1.019700050354004,1.019700050354004,1.019700050354004,109
2023-08-15 15:30:00-04:00,0.9900000095367432,1.003600001335144,0.949999988079071,0.9975000023841858,0.9975000023841858,0
2023-08-16 09:30:00-04:00,0.9750000238418579,0.9750000238418579,0.9100000262260437,0.9348999857902527,0.9348999857902527,8023
2023-08-16 10:30:00-04:00,0.9100000262260437,0.9136000275611877,0.8500999808311462,0.8686000108718872,0.8686000108718872,43637
2023-08-16 11:30:00-04:00,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,2005
2023-08-16 12:30:00-04:00,0.8799999952316284,0.8848999738693237,0.8799999952316284,0.8848999738693237,0.8848999738693237,13449
2023-08-16 13:30:00-04:00,0.8799999952316284,0.8800989985466003,0.8700000047683716,0.8700000047683716,0.8700000047683716,4417
2023-08-16 14:30:00-04:00,0.8700000047683716,0.8749989867210388,0.8700000047683716,0.8749989867210388,0.8749989867210388,2294
2023-08-16 15:30:00-04:00,0.8700000047683716,0.8799999952316284,0.8511000275611877,0.8511000275611877,0.8511000275611877,0
2023-08-17 09:30:00-04:00,0.8999999761581421,0.8999999761581421,0.6700000166893005,0.792402982711792,0.792402982711792,64602
2023-08-17 10:30:00-04:00,0.7998989820480347,0.7998989820480347,0.7998989820480347,0.7998989820480347,0.7998989820480347,100
2023-08-17 11:30:00-04:00,0.800000011920929,0.8598999977111816,0.800000011920929,0.8500000238418579,0.8500000238418579,9554
2023-08-17 12:30:00-04:00,0.8500000238418579,0.8500000238418579,0.8253999948501587,0.8254500031471252,0.8254500031471252,32045
2023-08-17 13:30:00-04:00,0.8256000280380249,0.8598989844322205,0.8255000114440918,0.8299999833106995,0.8299999833106995,2855
2023-08-17 15:30:00-04:00,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,0
