Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-15 09:30:00-04:00,110.80999755859375,111.37000274658203,109.5199966430664,111.0199966430664,111.0199966430664,308310
2023-08-15 10:30:00-04:00,110.98999786376953,114.75,110.63009643554688,114.6500015258789,114.6500015258789,445803
2023-08-15 11:30:00-04:00,114.73999786376953,114.81999969482422,112.43000030517578,112.69999694824219,112.69999694824219,290451
2023-08-15 12:30:00-04:00,112.7300033569336,113.5999984741211,112.27999877929688,112.69999694824219,112.69999694824219,181893
2023-08-15 13:30:00-04:00,112.70999908447266,113.5,112.56999969482422,113.04499816894531,113.04499816894531,135679
2023-08-15 14:30:00-04:00,112.94000244140625,113.81999969482422,112.94000244140625,113.0199966430664,113.0199966430664,165321
2023-08-15 15:30:00-04:00,112.95999908447266,113.41000366210938,112.55000305175781,112.62999725341797,112.62999725341797,250008
2023-08-16 09:30:00-04:00,111.76000213623047,112.36000061035156,110.55999755859375,111.30999755859375,111.30999755859375,160105
2023-08-16 10:30:00-04:00,111.37000274658203,112.27999877929688,111.19000244140625,111.30999755859375,111.30999755859375,92757
2023-08-16 11:30:00-04:00,111.23999786376953,111.36000061035156,110.0,110.02999877929688,110.02999877929688,65597
2023-08-16 12:30:00-04:00,110.00499725341797,110.25499725341797,109.55000305175781,109.86000061035156,109.86000061035156,78942
2023-08-16 13:30:00-04:00,109.86000061035156,110.80999755859375,109.61849975585938,110.38500213623047,110.38500213623047,161260
2023-08-16 14:30:00-04:00,110.3499984741211,110.80000305175781,109.80999755859375,109.87000274658203,109.87000274658203,170265
2023-08-16 15:30:00-04:00,109.83000183105469,110.04000091552734,108.76000213623047,108.84010314941406,108.84010314941406,382046
2023-08-17 09:30:00-04:00,108.55000305175781,110.91999816894531,108.54000091552734,110.54499816894531,110.54499816894531,225876
2023-08-17 10:30:00-04:00,110.5365982055664,112.12999725341797,110.4800033569336,110.91500091552734,110.91500091552734,233485
2023-08-17 11:30:00-04:00,110.93000030517578,111.94999694824219,110.72010040283203,111.86499786376953,111.86499786376953,155337
2023-08-17 12:30:00-04:00,111.86000061035156,111.87000274658203,111.0999984741211,111.13999938964844,111.13999938964844,101721
2023-08-17 13:30:00-04:00,111.13500213623047,111.87999725341797,111.06999969482422,111.80999755859375,111.80999755859375,119037
2023-08-17 14:30:00-04:00,111.77999877929688,111.85910034179688,110.43810272216797,111.19999694824219,111.19999694824219,175819
2023-08-17 15:30:00-04:00,111.16000366210938,111.42259979248047,110.44999694824219,110.45999908447266,110.45999908447266,390820
2023-08-18 09:30:00-04:00,109.7699966430664,117.62000274658203,109.72149658203125,116.94000244140625,116.94000244140625,763150
2023-08-18 10:30:00-04:00,116.91999816894531,117.45999908447266,114.79000091552734,115.20999908447266,115.20999908447266,366603
2023-08-18 11:30:00-04:00,115.30999755859375,116.0199966430664,115.05999755859375,115.05999755859375,115.05999755859375,186215
2023-08-18 12:30:00-04:00,115.12000274658203,115.13999938964844,113.70999908447266,114.04499816894531,114.04499816894531,191681
2023-08-18 13:30:00-04:00,114.11000061035156,114.66500091552734,113.58999633789062,113.91999816894531,113.91999816894531,176033
2023-08-18 14:30:00-04:00,113.97000122070312,114.25,113.26000213623047,113.87999725341797,113.87999725341797,199659
2023-08-18 15:30:00-04:00,113.87000274658203,114.05500030517578,113.16999816894531,113.33999633789062,113.33999633789062,323204
2023-08-21 09:30:00-04:00,114.20999908447266,117.4397964477539,114.18000030517578,115.80999755859375,115.80999755859375,505705
2023-08-21 10:30:00-04:00,115.88999938964844,116.12840270996094,115.04859924316406,115.1500015258789,115.1500015258789,179685
2023-08-21 11:30:00-04:00,115.19999694824219,115.45999908447266,114.2300033569336,114.69000244140625,114.69000244140625,137463
2023-08-21 12:30:00-04:00,114.69000244140625,115.11000061035156,114.27999877929688,114.48500061035156,114.48500061035156,125361
2023-08-21 13:30:00-04:00,114.5,116.13999938964844,114.4800033569336,116.1050033569336,116.1050033569336,143247
2023-08-21 14:30:00-04:00,116.1050033569336,116.95999908447266,116.06999969482422,116.5,116.5,202464
2023-08-21 15:30:00-04:00,116.52999877929688,116.6050033569336,115.9749984741211,116.16999816894531,116.16999816894531,340160
2023-08-22 09:30:00-04:00,117.2300033569336,118.05999755859375,113.37000274658203,113.69000244140625,113.69000244140625,371983
2023-08-22 10:30:00-04:00,113.62000274658203,113.7699966430664,112.81999969482422,113.41999816894531,113.41999816894531,197753
2023-08-22 11:30:00-04:00,113.38999938964844,113.55000305175781,112.18000030517578,112.48999786376953,112.48999786376953,150769
2023-08-22 12:30:00-04:00,112.52999877929688,113.21499633789062,112.19000244140625,113.16000366210938,113.16000366210938,118211
2023-08-22 13:30:00-04:00,113.16500091552734,113.56999969482422,112.38999938964844,113.44000244140625,113.44000244140625,136994
2023-08-22 14:30:00-04:00,113.42500305175781,114.12000274658203,113.16000366210938,113.69000244140625,113.69000244140625,157499
2023-08-22 15:30:00-04:00,113.73500061035156,113.96900177001953,113.27999877929688,113.48999786376953,113.48999786376953,199797
2023-08-23 09:30:00-04:00,114.08000183105469,116.69999694824219,113.4000015258789,115.44999694824219,115.44999694824219,302053
2023-08-23 10:30:00-04:00,115.48770141601562,115.69999694824219,114.94999694824219,115.58999633789062,115.58999633789062,123389
2023-08-23 11:30:00-04:00,115.59500122070312,115.81999969482422,115.12000274658203,115.43000030517578,115.43000030517578,85729
2023-08-23 12:30:00-04:00,115.48999786376953,115.65989685058594,115.00499725341797,115.05000305175781,115.05000305175781,62115
2023-08-23 13:30:00-04:00,115.05500030517578,115.0999984741211,114.12000274658203,114.21499633789062,114.21499633789062,92071
2023-08-23 14:30:00-04:00,114.21499633789062,114.31999969482422,114.0,114.12000274658203,114.12000274658203,135276
2023-08-23 15:30:00-04:00,114.13500213623047,114.16999816894531,113.65499877929688,114.06999969482422,114.06999969482422,198819
2023-08-24 09:30:00-04:00,114.22000122070312,115.00669860839844,112.55750274658203,113.80000305175781,113.80000305175781,161112
2023-08-24 10:30:00-04:00,113.91999816894531,114.62999725341797,113.55000305175781,114.19999694824219,114.19999694824219,96782
2023-08-24 11:30:00-04:00,114.16000366210938,114.53500366210938,113.7300033569336,114.13999938964844,114.13999938964844,71625
2023-08-24 12:30:00-04:00,114.1500015258789,114.94000244140625,114.05999755859375,114.4988021850586,114.4988021850586,71490
2023-08-24 13:30:00-04:00,114.49500274658203,115.19000244140625,114.3499984741211,115.125,115.125,71501
2023-08-24 14:30:00-04:00,115.14459991455078,115.81999969482422,114.91999816894531,114.95999908447266,114.95999908447266,149540
2023-08-24 15:30:00-04:00,115.0,115.12999725341797,114.27999877929688,114.7699966430664,114.7699966430664,266735
2023-08-25 09:30:00-04:00,115.30000305175781,115.87310028076172,113.69000244140625,114.20999908447266,114.20999908447266,132694
2023-08-25 10:30:00-04:00,114.22000122070312,115.52999877929688,113.5199966430664,115.24500274658203,115.24500274658203,149421
2023-08-25 11:30:00-04:00,115.25499725341797,115.8936996459961,114.56999969482422,115.61000061035156,115.61000061035156,82330
2023-08-25 12:30:00-04:00,115.55999755859375,115.7300033569336,114.97000122070312,115.23999786376953,115.23999786376953,60703
2023-08-25 13:30:00-04:00,115.27999877929688,115.7249984741211,115.11000061035156,115.69000244140625,115.69000244140625,68442
2023-08-25 14:30:00-04:00,115.73999786376953,115.95999908447266,115.33000183105469,115.87999725341797,115.87999725341797,72734
2023-08-25 15:30:00-04:00,115.86000061035156,115.86000061035156,114.8499984741211,114.87999725341797,114.87999725341797,140729
2023-08-28 09:30:00-04:00,117.2300033569336,119.36000061035156,117.06999969482422,119.1500015258789,119.1500015258789,357472
2023-08-28 10:30:00-04:00,119.18000030517578,119.69000244140625,118.47000122070312,119.43499755859375,119.43499755859375,196798
2023-08-28 11:30:00-04:00,119.43499755859375,120.1500015258789,119.20999908447266,119.88999938964844,119.88999938964844,179205
2023-08-28 12:30:00-04:00,119.83000183105469,120.29000091552734,119.56999969482422,120.0199966430664,120.0199966430664,156168
2023-08-28 13:30:00-04:00,120.08999633789062,120.25,119.30000305175781,119.4800033569336,119.4800033569336,95978
2023-08-28 14:30:00-04:00,119.51499938964844,120.11000061035156,119.36000061035156,119.75,119.75,130351
2023-08-28 15:30:00-04:00,119.75,119.79000091552734,118.73999786376953,119.18000030517578,119.18000030517578,294687
2023-08-29 09:30:00-04:00,118.33000183105469,119.5,116.79000091552734,119.34500122070312,119.34500122070312,275932
2023-08-29 10:30:00-04:00,119.23500061035156,120.0,118.66999816894531,119.4800033569336,119.4800033569336,158751
2023-08-29 11:30:00-04:00,119.55000305175781,119.75,118.43000030517578,119.48999786376953,119.48999786376953,110207
2023-08-29 12:30:00-04:00,119.52999877929688,120.05999755859375,119.05000305175781,119.30000305175781,119.30000305175781,117076
2023-08-29 13:30:00-04:00,119.31500244140625,120.22000122070312,119.11000061035156,120.15499877929688,120.15499877929688,185893
2023-08-29 14:30:00-04:00,120.19999694824219,121.19000244140625,120.19499969482422,120.98999786376953,120.98999786376953,179257
2023-08-29 15:30:00-04:00,120.93000030517578,121.1449966430664,120.45999908447266,120.90499877929688,120.90499877929688,170669
2023-08-30 09:30:00-04:00,122.31999969482422,122.44000244140625,115.9000015258789,116.30000305175781,116.30000305175781,591424
2023-08-30 10:30:00-04:00,116.33499908447266,118.05000305175781,115.8499984741211,117.5999984741211,117.5999984741211,363813
2023-08-30 11:30:00-04:00,117.56999969482422,118.66999816894531,117.47000122070312,118.66999816894531,118.66999816894531,144626
2023-08-30 12:30:00-04:00,118.66999816894531,119.28500366210938,118.22000122070312,118.66000366210938,118.66000366210938,141963
2023-08-30 13:30:00-04:00,118.66000366210938,119.125,118.37999725341797,118.78500366210938,118.78500366210938,138563
2023-08-30 14:30:00-04:00,118.76499938964844,119.38999938964844,118.69499969482422,119.17500305175781,119.17500305175781,156318
2023-08-30 15:30:00-04:00,119.19000244140625,119.6500015258789,119.08000183105469,119.22000122070312,119.22000122070312,270993
