Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-15 09:30:00,0.23469999432563782,0.24500000476837158,0.23319999873638153,0.24490000307559967,0.24490000307559967,17692
2023-08-15 09:45:00,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,192
2023-08-15 10:00:00,0.24210000038146973,0.24500000476837158,0.23319999873638153,0.23999999463558197,0.23999999463558197,14628
2023-08-15 10:15:00,0.23899999260902405,0.23999999463558197,0.23899999260902405,0.23999999463558197,0.23999999463558197,738
2023-08-15 10:30:00,0.23319999873638153,0.23420000076293945,0.23319999873638153,0.23420000076293945,0.23420000076293945,443
2023-08-15 10:45:00,0.2387000024318695,0.2387000024318695,0.23319999873638153,0.23659999668598175,0.23659999668598175,23634
2023-08-15 11:00:00,0.23999999463558197,0.23999999463558197,0.23999999463558197,0.23999999463558197,0.23999999463558197,508
2023-08-15 11:15:00,0.2366500049829483,0.23999999463558197,0.23399999737739563,0.23999999463558197,0.23999999463558197,4600
2023-08-15 11:30:00,0.23510000109672546,0.23510000109672546,0.2329999953508377,0.23319999873638153,0.23319999873638153,2618
2023-08-15 11:45:00,0.23399999737739563,0.23929999768733978,0.23000000417232513,0.23929999768733978,0.23929999768733978,24225
2023-08-15 12:00:00,0.23000000417232513,0.23010000586509705,0.23000000417232513,0.23010000586509705,0.23010000586509705,21502
2023-08-15 12:15:00,0.23019999265670776,0.23109999299049377,0.23019999265670776,0.23109999299049377,0.23109999299049377,2317
2023-08-15 12:30:00,0.23989999294281006,0.23989999294281006,0.23100000619888306,0.23100000619888306,0.23100000619888306,2141
2023-08-15 12:45:00,0.23199999332427979,0.23999999463558197,0.23100000619888306,0.23999999463558197,0.23999999463558197,9250
2023-08-15 13:00:00,0.23899999260902405,0.23999999463558197,0.23899999260902405,0.23999999463558197,0.23999999463558197,10500
2023-08-15 13:15:00,0.23160000145435333,0.2320999950170517,0.23000000417232513,0.23000000417232513,0.23000000417232513,23644
2023-08-15 13:30:00,0.23199999332427979,0.2320999950170517,0.23000000417232513,0.2320999950170517,0.2320999950170517,7615
2023-08-15 13:45:00,0.2320999950170517,0.2320999950170517,0.23199999332427979,0.2320999950170517,0.2320999950170517,2782
2023-08-15 14:00:00,0.23010000586509705,0.23019999265670776,0.2295999974012375,0.2295999974012375,0.2295999974012375,31592
2023-08-15 14:15:00,0.2295999974012375,0.23000000417232513,0.225600004196167,0.22750000655651093,0.22750000655651093,50798
2023-08-15 14:30:00,0.22609999775886536,0.2279990017414093,0.22050000727176666,0.22699999809265137,0.22699999809265137,39728
2023-08-15 14:45:00,0.22100000083446503,0.22759999334812164,0.22100000083446503,0.2222999930381775,0.2222999930381775,3752
2023-08-15 15:00:00,0.2231999933719635,0.2280000001192093,0.22310000658035278,0.2280000001192093,0.2280000001192093,8855
2023-08-15 15:15:00,0.2278990000486374,0.2278990000486374,0.2231999933719635,0.2231999933719635,0.2231999933719635,2300
